time,angular_velocity_x,angular_velocity_y,angular_velocity_z
32505600000,1.19290133217,0.0933588812053,-1.76463982119
32515600000,1.20321024835,0.0645228823767,-1.78195782597
32525600000,1.2242963866,0.029891802214,-1.78613956691
32535600000,1.22036173993,0.0100826812409,-1.80860928188
32545600000,1.22238606156,0.0130209255719,-1.81613795251
32555600000,1.21369410183,0.0303060009306,-1.78218610516
32565600000,1.20868395128,0.00150361339313,-1.82084869281
32575600000,1.21915426349,-0.00500052652819,-1.79568363703
32585600000,1.19207340749,0.0165035599608,-1.75695123943
32595600000,1.19036263376,0.00439884647487,-1.74350801368
32605600000,1.16047384571,-0.0348767085845,-1.72862311773
32615600000,1.12468204741,-0.0276701318699,-1.66483081652
32625600000,1.08011217861,-0.0309632069213,-1.61068429449
32635600000,1.02722977659,-0.0444172155185,-1.56898957917
32646200000,0.997847941651,-0.05909936676,-1.48146983721
32655600000,0.961834096805,-0.0597687805835,-1.41127881992
32665600000,0.908898669673,-0.0579381976383,-1.34854762829
32675600000,0.832977134776,-0.0527752731447,-1.28812103334
32685600000,0.796547927882,-0.0533385898536,-1.1838188026
32695600000,0.728578877889,-0.0413881285145,-1.08302537973
32705600000,0.66152856774,-0.051244772392,-0.979920997101
32715600000,0.578069163838,-0.0427242678053,-0.901272922893
32725600000,0.530078452508,-0.0336071123233,-0.791698430349
32735600000,0.456329213585,-0.0253759866548,-0.678413900339
32745600000,0.371985111759,-0.0181291434693,-0.581612314818
32755600000,0.317240525819,-0.0238986438944,-0.463223142573
32765600000,0.211093937978,-0.00415084884026,-0.355095194316
32775600000,0.140190071187,-0.0121926691112,-0.212392375904
32785600000,0.0547352901384,0.00822968169741,-0.0999461255352
32795600000,0.0215945708541,-1.1855959162e-05,0.00640971888099
32805600000,-0.0323395209824,0.0144195213147,0.0672458393438
32815600000,-0.11809171168,-0.00555242858371,0.166621052667
32825600000,-0.202442238797,0.00412421279235,0.29491731387
32835600000,-0.288694967458,-0.00500049723447,0.425132726784
32845600000,-0.370882797609,0.0190413160985,0.564813981116
32855600000,-0.443413339239,0.00291718520071,0.67967828545
32865600000,-0.523768952671,0.031697659067,0.786397534349
32875600000,-0.590452139188,0.0220097769908,0.907825418802
32885600000,-0.667972855718,0.0430687848083,1.0216826893
32895600000,-0.731086999562,0.0378075098906,1.13777830083
32905600000,-0.833982379742,0.0378135205927,1.22052949702
32915600000,-0.863254182637,0.0418899300315,1.29940819979
32925600000,-0.897901424825,0.0599149161828,1.40623445308
32935600000,-0.993748910757,0.0477629444479,1.48476738747
32945600000,-1.02788335742,0.0756096143396,1.5466764356
32955600000,-1.05901858509,0.0643620685367,1.61504636262
32965600000,-1.13468263895,0.0608687419762,1.67259908442
32975600000,-1.15023925861,0.0576766225736,1.72253877828
32985600000,-1.19760134974,0.042165638272,1.78460114255
32995600000,-1.23182207414,0.0620696417874,1.80137132974
33005600000,-1.24688651472,0.0286608701557,1.86974050815
33015600000,-1.27233043704,0.0480567696842,1.88245683763
33025600000,-1.2783110662,0.0282893167525,1.91250118104
33035600000,-1.29587404003,0.0463278235906,1.91690044096
33045600000,-1.28694634411,0.033401381453,1.92045035053
33055600000,-1.30383654271,0.0474698872834,1.92265414426
33065600000,-1.29013257379,0.0414197463881,1.89943408876
33075600000,-1.27837912151,0.0221249909828,1.88926934942
33085600000,-1.26036616939,0.0482953343778,1.85313580755
33095600000,-1.23342607213,0.0357741999651,1.82622443416
33105600000,-1.20034715534,0.0378604388312,1.79789634306
33115600000,-1.17289888625,0.0160694682232,1.72939656979
33125600000,-1.12912789656,0.0204844905566,1.68064038649
33135600000,-1.09898152369,0.0233738467913,1.63323805739
33145600000,-1.06444015288,0.0147684735344,1.57340614828
33155600000,-1.01505963861,-0.0195907120656,1.50306694455
33165600000,-0.973576101504,-0.0195497959658,1.40506921862
33175600000,-0.912668022524,0.011041910262,1.33021328197
33185600000,-0.853958737013,0.012209197149,1.26831700631
33195600000,-0.777175024961,-0.00654178155305,1.16707166537
33205600000,-0.709896834423,-0.000997113787018,1.08962524837
33215600000,-0.649278437085,0.00355559326267,0.992489703353
33225600000,-0.579902695347,-0.0149294635988,0.879615187222
33235600000,-0.532064914069,-0.02097214781,0.789511894494
33245600000,-0.459630913855,-0.00682812422148,0.682005911703
33255600000,-0.382670913663,0.0108060512607,0.583320225424
33265600000,-0.326973429744,0.00688562673839,0.460338917079
33275600000,-0.240905004303,-0.0217234315899,0.368173033703
33285600000,-0.187471034918,-0.0153858006465,0.263288331946
33295600000,-0.112582363311,-0.0197255321727,0.15258916988
33305600000,-0.0562522760404,-0.0150859706774,0.0592873599338
33315600000,0.0168832638458,-0.0179518631801,0.0104309491587
33325600000,0.0367297325976,-0.00197498154665,-0.0826443695453
33335600000,0.119244603454,0.000634420229873,-0.177273089871
33345600000,0.184631461097,-0.0176594378815,-0.295204442623
33355600000,0.256869562157,-0.0119456087521,-0.385640799253
33365600000,0.336549276719,-0.0272907783619,-0.488854532922
33375600000,0.385365469376,-0.022937838843,-0.59575356419
33385600000,0.450482975322,-0.0352654758914,-0.686327837556
33395600000,0.514215695499,-0.0302922264543,-0.758319364252
33405600000,0.550676357451,0.00161476886271,-0.837026192199
33415600000,0.611536601942,-0.0177322783052,-0.899596248676
33425600000,0.659893488458,-0.00576275195682,-0.952469529884
33435600000,0.686551792699,-0.0077214611141,-1.0423466849
33445600000,0.731220543436,-0.0197932197247,-1.10711255972
33455600000,0.779018001752,-0.0111405198419,-1.13907502865
33465600000,0.794260525889,-0.0161859097876,-1.17252443517
33475600000,0.828471275607,0.00880959901084,-1.21067154199
33485600000,0.823438589587,-0.0138785054538,-1.23597957687
33495600000,0.844772602633,-0.0063978399272,-1.27611644404
33505600000,0.86455818494,-0.0105957433716,-1.26550177625
33515600000,0.872833513908,0.00781969728749,-1.28775506229
33525600000,0.867041038487,-0.00138094797864,-1.30148351041
33535600000,0.866311122911,-0.00635885154773,-1.28669862729
33545600000,0.869811335891,-0.0183205613764,-1.27611599473
33555600000,0.847080741526,0.0025016723674,-1.27526512735
33565600000,0.843973781655,0.0145760769071,-1.25625739081
33575600000,0.807417134877,0.00683139376195,-1.2037986517
33585600000,0.798938081764,0.00958635419547,-1.19217670031
33595600000,0.788374272054,0.00857656324949,-1.15968961654
33605600000,0.756304668957,0.0183393414588,-1.10918744956
33615600000,0.712042102925,0.0286566399285,-1.05140485192
33625600000,0.690486428209,0.00895925094653,-1.03411455006
33635600000,0.647767330396,0.00386250130408,-0.952226151622
33645600000,0.611616505672,0.0149355039398,-0.913845182499
33655600000,0.555687597655,0.00516075411286,-0.85681461071
33665600000,0.529133704036,0.00730476024704,-0.788576062968
33675600000,0.468625076709,0.00494803711368,-0.713379358759
33685600000,0.429129119152,-0.00326863718016,-0.655064315873
33695600000,0.385748591347,0.0171595680727,-0.568833202793
33705600000,0.31616476863,0.0128612572136,-0.516427240847
33715600000,0.289471827852,0.0120086298775,-0.436240730663
33725600000,0.248988194741,-0.0165575599131,-0.357334960226
33735000000,0.197748589285,-0.00516534130343,-0.271975220538
33745600000,0.158184739801,-0.00642010161123,-0.209150824766
33755600000,0.0869017667799,0.00367831198638,-0.110887611161
33765600000,0.0524220245191,0.0149226294727,-0.0567276753849
