time,FR_hip_pos,FR_hip_vel,FR_thigh_pos,FR_thigh_vel,FR_calf_pos,FR_calf_vel
29172400000,0.0392215922475,0.000508316792548,-0.519509375095,-0.711479842663,-1.77884888649,5.72189892409e-05
29172400000,0.0392504781485,0.000453273009043,-0.526786327362,-0.717926204205,-1.77884888649,-0.000205948686926
29172400000,0.0392726771533,0.000407822371926,-0.533577620983,-0.730069220066,-1.7788490057,0.000173046326381
29213800000,0.0392883010209,0.000364378123777,-0.540586054325,-0.739103138447,-1.7788490057,-5.31912446604e-05
29213800000,0.0392980463803,0.000272200442851,-0.547357976437,-0.749084055424,-1.7788490057,-0.000260235770838
29213800000,0.039303123951,0.000154731897055,-0.555673241615,-0.742396175861,-1.77884912491,-2.36792966462e-05
29213800000,0.0393049493432,5.29208118678e-05,-0.562539815903,-0.751509726048,-1.77884912491,-0.000166484693182
29213800000,0.0393053777516,-7.71462000557e-05,-0.570028781891,-0.751680970192,-1.77884912491,-0.000254245998804
29255800000,0.0392924286425,-0.00570088485256,-0.577826797962,-0.744493722916,-1.77884912491,-0.000282914115814
29255800000,0.0392039269209,-0.0173242278397,-0.585172474384,-0.742043018341,-1.77884912491,-0.000286587077426
29255800000,0.0389394760132,-0.0379600189626,-0.592199921608,-0.744330644608,-1.77884912491,-0.000293120625429
29255800000,0.0384967438877,-0.0559340752661,-0.599348843098,-0.743123531342,-1.77884912491,-8.93155083759e-05
29262400000,0.0378543511033,-0.0738391578197,-0.606312870979,-0.742487251759,-1.77884924412,-0.000207009128644
29273200000,0.0369203165174,-0.0971005856991,-0.614252388477,-0.725656151772,-1.77884924412,-0.000296536512906
29316000000,0.0358949191868,-0.113241121173,-0.621103465557,-0.722674190998,-1.77884984016,0.000158560025739
29316000000,0.0346600674093,-0.130288496614,-0.628023564816,-0.716091811657,-1.77885055542,3.52837469109e-06
29316000000,0.0332954525948,-0.145285978913,-0.634996771812,-0.706005573273,-1.77885138988,0.000209371020901
29316200000,0.031851451844,-0.157508403063,-0.641866207123,-0.694841206074,-1.77885246277,0.000182895630132
29355400000,0.0302832536399,-0.168933644891,-0.648347616196,-0.686195254326,-1.77885389328,0.000270444492344
29355400000,0.0283788330853,-0.18473829329,-0.655514121056,-0.66474789381,-1.77885520458,-6.67670828989e-05
29355400000,0.0265740603209,-0.194545850158,-0.661739170551,-0.654273033142,-1.77885651588,-0.000208245852264
29355400000,0.0246293414384,-0.204205036163,-0.668083071709,-0.638548314571,-1.77885806561,0.000200431968551
29400800000,0.0225912518799,-0.212873801589,-0.674146413803,-0.623944222927,-1.77885961533,0.000276652310276
29400800000,0.0202024132013,-0.224259063601,-0.680413901806,-0.602956235409,-1.77886116505,-0.000264513277216
29400800000,0.0179090537131,-0.231502115726,-0.686260402203,-0.584959864616,-1.77886271477,0.00023058669467
29400800000,0.0158366430551,-0.23449793458,-0.691472232342,-0.572541892529,-1.7788643837,-0.000106766565295
29446400000,0.0135334152728,-0.238170787692,-0.697187304497,-0.550048410892,-1.778865695,-5.41615554539e-05
29446400000,0.0111015336588,-0.241315349936,-0.702482104301,-0.53011405468,-1.77886712551,7.84508010838e-05
29446400000,0.00860315002501,-0.242974385619,-0.707782506943,-0.506704688072,-1.77886879444,0.000267260504188
29446400000,0.00619905022904,-0.241449505091,-0.712654948235,-0.485699623823,-1.77887022495,8.92180469236e-05
29446400000,0.00381977227516,-0.239132359624,-0.717340111732,-0.46509000659,-1.77887141705,0.000108307649498
29488600000,0.00162160000764,-0.231572717428,-0.721703350544,-0.444522202015,-1.77887296677,-0.000160679890541
29488600000,-0.000707070867065,-0.227311715484,-0.726061999798,-0.422892302275,-1.77887356281,8.32624937175e-05
29488600000,-0.00296834646724,-0.219043135643,-0.730044186115,-0.402815073729,-1.77887439728,-9.3492490123e-05
29488600000,-0.00517087662593,-0.207998052239,-0.734050452709,-0.378562033176,-1.77887499332,0.00014482086408
29493200000,-0.00716466642916,-0.194557413459,-0.737685382366,-0.357266873121,-1.77887523174,0.000160443116329
29502400000,-0.00887182727456,-0.179055705667,-0.740840554237,-0.340470552444,-1.77887535095,8.8735105237e-05
29546200000,-0.0106026567519,-0.161098614335,-0.744137704372,-0.318310201168,-1.77887535095,-0.000173746229848
29546200000,-0.0121664656326,-0.14058123529,-0.747220873833,-0.296562343836,-1.77887535095,-0.000160826486535
29546200000,-0.0134309418499,-0.118071421981,-0.750093460083,-0.27503234148,-1.77887535095,-0.000147885337356
29546400000,-0.0144335720688,-0.0936920046806,-0.752607047558,-0.256937235594,-1.77887535095,-0.000135539710755
29586200000,-0.0153041342273,-0.0655484870076,-0.755224525928,-0.233909770846,-1.77887535095,-0.000121385448438
29586200000,-0.0158056076616,-0.0363704524934,-0.75732088089,-0.217754453421,-1.77887535095,-0.000109078326204
29586200000,-0.0160338338464,-0.00378723698668,-0.759375154972,-0.199425503612,-1.77887535095,-9.69426182564e-05
29586200000,-0.0160417966545,2.53000616794e-05,-0.761197090149,-0.180033177137,-1.77887535095,-0.000134495727252
29631400000,-0.0160403829068,0.00024940437288,-0.762881994247,-0.163201883435,-1.77887535095,-0.000266792194452
29631400000,-0.0159986503422,0.0102174915373,-0.764412760735,-0.147537127137,-1.77887547016,0.000209083736991
29631600000,-0.0157365817577,0.0559738725424,-0.765837490559,-0.135322704911,-1.77887547016,0.000198049659957
29631600000,-0.0149544784799,0.11483733356,-0.767024338245,-0.122560054064,-1.77887547016,0.000163131626323
29677600000,-0.0135125163943,0.17485126853,-0.768161833286,-0.107238121331,-1.77887547016,0.000168878163095
29677600000,-0.0116201099008,0.23266543448,-0.769159555435,-0.0929329618812,-1.77887547016,0.000113031499495
29677600000,-0.0088010346517,0.290733635426,-0.770066320896,-0.0774812400341,-1.77887547016,0.000118154101074
29677600000,-0.00580671057105,0.345369279385,-0.770779371262,-0.0657450184226,-1.77887547016,0.000105421189801
29677600000,-0.0020776996389,0.399707764387,-0.771380841732,-0.05488377437,-1.77887547016,-1.19159567475e-05
29720400000,0.0018419472035,0.453068584204,-0.77184343338,-0.0475311242044,-1.77887547016,-1.51743752212e-05
29720400000,0.00652858894318,0.506479799747,-0.772255778313,-0.0385170355439,-1.77887547016,-2.01990442292e-05
29720400000,0.0117380917072,0.55945533514,-0.772581934929,-0.0302363988012,-1.77887547016,-0.00012068151409
29720400000,0.0177108384669,0.611779928207,-0.772838950157,-0.0214325096458,-1.77887547016,-0.00013472721912
29722600000,0.0236007794738,0.666111469269,-0.773008167744,-0.0164164062589,-1.77887547016,-0.00017202035815
29732400000,0.0304872058332,0.714755952358,-0.77312284708,-0.0109737413004,-1.77887547016,-0.000198141962755
29774000000,0.037577599287,0.764658629894,-0.773191809654,-0.00537402881309,-1.77887570858,-4.19045063609e-05
29774000000,0.0457895286381,0.812583446503,-0.773230552673,-0.000227160635404,-1.77887701988,5.60511070944e-05
29774000000,0.053332682699,0.861017227173,-0.773252665997,0.000107511063106,-1.77887880802,-0.000289844669169
29774000000,0.0627182051539,0.907994568348,-0.773265659809,-5.15147221449e-05,-1.77888143063,4.18093950429e-05
29820000000,0.0716712325811,0.953113377094,-0.773272693157,-0.000106589803181,-1.77888429165,0.000285376649117
29820000000,0.0810353904963,0.996073246002,-0.773275852203,4.66743513243e-05,-1.77888739109,-0.000294045777991
